card_name,topic,snapshot_date,source,score
Naruto Vol. 1 (1st Printing),Naruto Vol. 1 (1st Printing),2026-07-25,google_trends,87.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-10-29,google_trends,13.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-10-30,google_trends,17
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-10-31,google_trends,14.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-01,google_trends,15.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-02,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-03,google_trends,16.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-04,google_trends,16.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-05,google_trends,15
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-06,google_trends,15.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-07,google_trends,14.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-08,google_trends,16
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-09,google_trends,13.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-10,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-11,google_trends,13.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-12,google_trends,16.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-13,google_trends,15.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-14,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-15,google_trends,14.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-16,google_trends,15.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-17,google_trends,13.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-18,google_trends,16.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-19,google_trends,16.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-20,google_trends,16.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-21,google_trends,14.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-22,google_trends,16
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-23,google_trends,14.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-24,google_trends,15.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-25,google_trends,15.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-26,google_trends,15
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-27,google_trends,15.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-28,google_trends,14.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-29,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-11-30,google_trends,16.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-01,google_trends,15.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-02,google_trends,16.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-03,google_trends,17
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-04,google_trends,16
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-05,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-06,google_trends,14.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-07,google_trends,17.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-08,google_trends,15.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-09,google_trends,14.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-10,google_trends,17.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-11,google_trends,14.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-12,google_trends,15.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-13,google_trends,18.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-14,google_trends,16.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-15,google_trends,15.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-16,google_trends,15.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-17,google_trends,16.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-18,google_trends,16.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-19,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-20,google_trends,17.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-21,google_trends,18
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-22,google_trends,17
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-23,google_trends,15.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-24,google_trends,15.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-25,google_trends,15.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-26,google_trends,17.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-27,google_trends,18.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-28,google_trends,14.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-29,google_trends,18.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-30,google_trends,18.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2025-12-31,google_trends,17.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-01,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-02,google_trends,15.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-03,google_trends,16.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-04,google_trends,18.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-05,google_trends,15.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-06,google_trends,18
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-07,google_trends,15.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-08,google_trends,17.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-09,google_trends,15.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-10,google_trends,16
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-11,google_trends,18.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-12,google_trends,16
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-13,google_trends,15.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-14,google_trends,15.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-15,google_trends,15.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-16,google_trends,18
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-17,google_trends,15.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-18,google_trends,16
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-19,google_trends,15.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-20,google_trends,15.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-21,google_trends,15.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-22,google_trends,18.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-23,google_trends,17.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-24,google_trends,17.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-25,google_trends,16.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-26,google_trends,16.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-27,google_trends,16.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-28,google_trends,15.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-29,google_trends,16.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-30,google_trends,19.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-01-31,google_trends,19.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-01,google_trends,17.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-02,google_trends,17.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-03,google_trends,19.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-04,google_trends,19.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-05,google_trends,15.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-06,google_trends,17.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-07,google_trends,18.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-08,google_trends,18.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-09,google_trends,18.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-10,google_trends,18.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-11,google_trends,17
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-12,google_trends,18.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-13,google_trends,17.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-14,google_trends,17.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-15,google_trends,19.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-16,google_trends,15.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-17,google_trends,19.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-18,google_trends,16.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-19,google_trends,18.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-20,google_trends,18.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-21,google_trends,16.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-22,google_trends,17
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-23,google_trends,18.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-24,google_trends,18.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-25,google_trends,16.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-26,google_trends,18.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-27,google_trends,18.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-02-28,google_trends,18.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-01,google_trends,18.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-02,google_trends,19.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-03,google_trends,16.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-04,google_trends,17.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-05,google_trends,17.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-06,google_trends,18.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-07,google_trends,18.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-08,google_trends,19.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-09,google_trends,16.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-10,google_trends,19.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-11,google_trends,18.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-12,google_trends,19
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-13,google_trends,18.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-14,google_trends,17.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-15,google_trends,16.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-16,google_trends,18.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-17,google_trends,20
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-18,google_trends,17.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-19,google_trends,17.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-20,google_trends,19.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-21,google_trends,19.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-22,google_trends,18.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-23,google_trends,18.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-24,google_trends,20.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-25,google_trends,19.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-26,google_trends,18
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-27,google_trends,19.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-28,google_trends,17.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-29,google_trends,20.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-30,google_trends,17.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-03-31,google_trends,18.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-01,google_trends,20
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-02,google_trends,19.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-03,google_trends,19.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-04,google_trends,20.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-05,google_trends,17.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-06,google_trends,17.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-07,google_trends,20.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-08,google_trends,17.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-09,google_trends,18.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-10,google_trends,18.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-11,google_trends,17.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-12,google_trends,20.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-13,google_trends,19.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-14,google_trends,18.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-15,google_trends,17.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-16,google_trends,19.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-17,google_trends,20.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-18,google_trends,18.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-19,google_trends,18.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-20,google_trends,20.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-21,google_trends,18.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-22,google_trends,19.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-23,google_trends,18.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-24,google_trends,19.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-25,google_trends,17.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-26,google_trends,19.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-27,google_trends,17.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-28,google_trends,20.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-29,google_trends,18
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-04-30,google_trends,20
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-01,google_trends,19.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-02,google_trends,19.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-03,google_trends,19.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-04,google_trends,20
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-05,google_trends,20
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-06,google_trends,19.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-07,google_trends,21.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-08,google_trends,20.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-09,google_trends,19.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-10,google_trends,18.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-11,google_trends,19.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-12,google_trends,20.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-13,google_trends,20.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-14,google_trends,20.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-15,google_trends,20.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-16,google_trends,19.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-17,google_trends,21.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-18,google_trends,19.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-19,google_trends,20.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-20,google_trends,21.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-21,google_trends,21.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-22,google_trends,20.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-23,google_trends,19.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-24,google_trends,20.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-25,google_trends,20.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-26,google_trends,22.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-27,google_trends,20.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-28,google_trends,20.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-29,google_trends,21.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-30,google_trends,19.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-05-31,google_trends,21.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-01,google_trends,22.3
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-02,google_trends,20.6
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-03,google_trends,19.2
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-04,google_trends,20.8
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-05,google_trends,18.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-06,google_trends,21.9
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-07,google_trends,20.4
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-08,google_trends,20.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-09,google_trends,20.5
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-10,google_trends,20.7
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-11,google_trends,21.1
One Piece Vol. 1 (1st Printing),One Piece Vol. 1 (1st Printing),2026-06-12,google_trends,19.5
