card_name,grade,snapshot_date,avg_sale_price,median_sale_price,sale_count,active_listing_count,source
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-24,229.44,230.61,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-24,95.06,95.45,1,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-24,136.5,136.64,2,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2025-12-25,1406.84,1406.73,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2025-12-25,577.71,575.19,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-25,230.92,232.64,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-25,94.27,93.8,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-25,120.42,119.65,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2025-12-26,1409.51,1412.67,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2025-12-26,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-26,223.87,224.33,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-26,95.82,95.24,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-26,127.28,127.77,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2025-12-27,1438.38,1451.03,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2025-12-27,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-27,222.69,221.5,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-27,94.46,94.27,2,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-27,120.61,121.65,3,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2025-12-28,1378.7,1387.9,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2025-12-28,599.47,596.04,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-28,220.27,222.17,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-28,97.04,96.11,1,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-28,120.64,120.23,2,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2025-12-29,1422.68,1422.14,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2025-12-29,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-29,219.04,220.56,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-29,93.85,94.67,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-29,125.05,126.19,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2025-12-30,1373.92,1363.46,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2025-12-30,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-30,223.07,221.78,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-30,97.1,96.65,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-30,129.14,128.04,2,30,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2025-12-31,1417.55,1410.06,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2025-12-31,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2025-12-31,218.16,217.14,1,13,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2025-12-31,99.41,98.64,2,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2025-12-31,128.34,129.39,3,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-01,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-01,597.93,599.49,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-01,219.35,220.97,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-01,97.82,97.79,2,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-01,125.68,125.41,2,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-02,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-02,588.18,585.26,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-02,233.8,233.6,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-02,98.55,98.48,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-02,129.81,128.86,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-03,1457.04,1455.22,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-03,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-03,235.31,235.96,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-03,95.94,96.23,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-03,126.6,127.51,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-04,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-04,554.28,559.46,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-04,219.91,221.39,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-04,102.49,102.58,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-04,122.62,122.09,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-05,1397.38,1411.15,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-05,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-05,218.71,220.28,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-05,98.92,99.16,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-05,123.92,124.87,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-06,1330.85,1344.05,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-06,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-06,224.42,224.27,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-06,101.45,101.84,2,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-06,122.86,123.54,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-07,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-07,601.71,605.43,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-07,228.67,229.53,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-07,102.58,102.88,2,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-07,130.62,130.4,3,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-08,1398.24,1394.13,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-08,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-08,234.25,233.26,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-08,100.26,99.69,1,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-08,121.62,122.65,3,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-09,1375.5,1381.78,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-09,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-09,236.98,236.24,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-09,96.37,95.51,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-09,119.3,120.02,3,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-10,1329.33,1327.54,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-10,592.55,595.68,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-10,228.49,230.46,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-10,96.45,95.98,2,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-10,123.37,122.8,2,30,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-11,1424.73,1428,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-11,612.35,612.1,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-11,235.37,237.7,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-11,97.88,98.72,2,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-11,129.31,130.36,2,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-12,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-12,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-12,230.67,230.01,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-12,95.57,96.05,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-12,130.36,129.9,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-13,1417.41,1410.92,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-13,590.31,592.08,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-13,233.01,233.54,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-13,96.49,97.37,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-13,122.22,121.32,3,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-14,1348.67,1341.37,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-14,585.92,591.77,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-14,217.17,216.3,1,13,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-14,98.72,98.65,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-14,131.32,130.13,3,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-15,1376.13,1377.89,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-15,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-15,222.9,223.98,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-15,95.36,96.13,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-15,121.53,120.94,2,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-16,1402.63,1398.62,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-16,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-16,218.28,217.97,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-16,99.94,100.13,1,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-16,117.86,118.69,2,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-17,1429.01,1434.82,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-17,618.86,622.57,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-17,213.62,213.99,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-17,94.48,93.61,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-17,123.9,122.82,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-18,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-18,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-18,212.69,214.34,1,13,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-18,97.59,97.94,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-18,124.24,124.64,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-19,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-19,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-19,230.73,229.39,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-19,98.93,99.32,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-19,123.92,123.56,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-20,1429.01,1419.21,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-20,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-20,227.42,227.2,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-20,96.09,96.88,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-20,132.39,131.5,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-21,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-21,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-21,225.55,225.71,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-21,99.42,99.49,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-21,117.32,116.34,2,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-22,1416.08,1408.26,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-22,578.28,580.02,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-22,222.4,220.99,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-22,94.33,93.47,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-22,126.39,126.84,3,30,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-23,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-23,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-23,223.37,225.22,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-23,100.13,100.37,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-23,123.24,122.78,3,30,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-24,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-24,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-24,227.37,226.06,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-24,98.02,98.03,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-24,126.47,125.75,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-25,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-25,593.09,592.17,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-25,220.02,222.15,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-25,95.47,95.4,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-25,128.29,129.46,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-26,1479.78,1484.66,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-26,579.23,578.36,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-26,210.14,210.83,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-26,103.65,103.03,1,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-26,130.46,129.75,2,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-27,1370.51,1381.66,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-27,555.98,559.54,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-27,225.85,225.49,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-27,98.57,98.23,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-27,120.24,119.22,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-28,1358.08,1345.67,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-28,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-28,221.45,220.65,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-28,92.73,92.14,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-28,126.12,126.37,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-29,1442.62,1456.75,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-29,580.94,583.77,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-29,223.83,223.26,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-29,100.79,99.97,1,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-29,123.9,125.05,2,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-30,1419.9,1411.03,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-30,586.51,584.4,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-30,224.97,223.11,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-30,98.52,98.03,2,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-30,127.49,128.56,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-01-31,1370.86,1362.78,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-01-31,559.36,559.57,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-01-31,229.64,231.25,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-01-31,96.49,96.17,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-01-31,123.6,122.74,2,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-01,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-01,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-01,220.65,222.05,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-01,101.02,101.42,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-01,132.26,132.84,2,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-02,1492.39,1505,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-02,555.21,550.52,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-02,213.79,213.73,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-02,98.72,98.56,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-02,126.32,125.07,3,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-03,1363.71,1360.01,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-03,564.51,567.53,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-03,223,220.99,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-03,99.09,98.77,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-03,130.12,130.55,2,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-04,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-04,586.34,586.74,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-04,227.95,226.94,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-04,95.02,95.65,2,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-04,129.88,130.44,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-05,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-05,572.85,570.38,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-05,218.1,216.22,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-05,98.32,97.88,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-05,131.97,131.14,2,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-06,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-06,621.72,615.83,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-06,224.8,225.64,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-06,97.53,98.12,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-06,130.26,130.04,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-07,1398.79,1388.51,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-07,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-07,239.55,240.87,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-07,94.04,93.14,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-07,132.69,133.56,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-08,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-08,611.62,610.13,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-08,218.77,220.62,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-08,98.78,98.81,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-08,126.6,126.03,2,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-09,1384.22,1371.84,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-09,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-09,236.03,236.46,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-09,99.59,99.94,2,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-09,121.35,122.2,2,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-10,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-10,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-10,227.68,225.92,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-10,98.59,97.9,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-10,128.16,127.9,3,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-11,1449.46,1460.7,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-11,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-11,213.96,212.68,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-11,94.83,94.61,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-11,129.72,130.94,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-12,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-12,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-12,221.95,223.43,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-12,96,95.32,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-12,129.13,128.9,2,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-13,1375.12,1378.19,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-13,627.76,630.66,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-13,221.8,222.11,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-13,101.25,102.24,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-13,127.27,128.01,3,28,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-14,1385.28,1384.68,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-14,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-14,215.76,216.64,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-14,92.52,92.59,1,19,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-14,118.14,119.23,3,26,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-15,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-15,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-15,217.33,215.8,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-15,95.9,95.2,2,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-15,127.97,126.7,3,30,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-16,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-16,579.05,580.93,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-16,214.61,216.16,1,11,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-16,95.35,94.51,1,17,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-16,126.33,126.14,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-17,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-17,567.13,570.94,1,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-17,212.8,214.34,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-17,93.42,92.63,2,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-17,122.43,122.78,3,29,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-18,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_2,2026-02-18,,,0,6,seed_csv
Naruto Vol. 1 (1st Printing),cgc_6_5,2026-02-18,221.46,222.17,1,12,seed_csv
Naruto Vol. 1 (1st Printing),cgc_4_0,2026-02-18,93.75,93.84,1,18,seed_csv
Naruto Vol. 1 (1st Printing),raw,2026-02-18,133.26,133.29,3,27,seed_csv
Naruto Vol. 1 (1st Printing),cgc_9_8,2026-02-19,1497.2,1507.55,1,6,seed_csv
